ROI_ID,ROI_Name,pIPS_clean_Connectivity,LO_clean_Connectivity,pIPS_CI_Lower,pIPS_CI_Upper,LO_CI_Lower,LO_CI_Upper,Dorsal_Significant,Ventral_Significant,Significant_Both,Significant_Dorsal_Only,Significant_Ventral_Only,Significant_Neither
119,7Networks_RH_SomMot_4,0.06083121813005871,0.01916836359952059,0.03896003605590926,0.09156286633676952,0.004600534647599691,0.03431609819914835,True,True,True,False,False,False
120,7Networks_RH_SomMot_5,0.05969870866586765,0.007586465268913243,0.039932267031528884,0.08453598386452843,-0.009935575794790768,0.026529203457499127,True,False,False,True,False,False
121,7Networks_RH_SomMot_6,0.06007274447215928,0.01034782909684711,0.04057947083428088,0.08591568243896795,-0.007118249328858736,0.032256695020219515,True,False,False,True,False,False
122,7Networks_RH_SomMot_7,0.05334915862315231,0.03312942282193237,0.04153376575818078,0.06563523578354051,0.015373123571690586,0.052893823263649296,True,True,True,False,False,False
123,7Networks_RH_SomMot_8,0.053633018758975796,0.02976319099414266,0.038350273319520053,0.07016721346363838,-2.441515421701774e-05,0.0692531774832686,True,False,False,True,False,False
124,7Networks_RH_SomMot_9,0.06270981104009682,0.04740861407481134,0.04859734226225151,0.07837235037651326,0.023642650003441505,0.07509066968341356,True,True,True,False,False,False
125,7Networks_RH_SomMot_10,0.06323538989656502,0.04516517583073841,0.05266951808395485,0.07407209538182037,0.019587636129775394,0.076921638162134,True,True,True,False,False,False
126,7Networks_RH_SomMot_11,0.05829724007182651,0.03844933804228074,0.04510660740650362,0.07303122870831026,0.013680807460979041,0.06755701829032558,True,True,True,False,False,False
127,7Networks_RH_SomMot_12,0.07963557458586162,0.04476845830989381,0.06519822801152865,0.0954526117692391,0.018535897065885366,0.0750365429473782,True,True,True,False,False,False
128,7Networks_RH_SomMot_13,0.10638914008935292,0.043024007567308016,0.08952456573541794,0.12334890512542593,0.019367961947055947,0.06884914185373214,True,True,True,False,False,False
129,7Networks_RH_SomMot_14,0.08105000522401598,0.03998906077403161,0.06313896529997388,0.10115662826121681,0.019471956626512108,0.0604007628325942,True,True,True,False,False,False
130,7Networks_RH_SomMot_15,0.09898314190407594,0.037753456013484135,0.07884963179110653,0.12057462464500633,0.015281903623448063,0.06142677141146526,True,True,True,False,False,False
131,7Networks_RH_SomMot_16,0.06239706764204635,0.025472421613004472,0.04679192351436035,0.08202875135725156,0.012081786512862892,0.03958542647047175,True,True,True,False,False,False
132,7Networks_RH_SomMot_17,0.07878712274962002,0.021393335501973827,0.06338184690102934,0.09441773204339875,0.002207055861880589,0.04102255127897176,True,True,True,False,False,False
133,7Networks_RH_SomMot_18,0.06988177251898581,0.037664642344073705,0.0523219307548263,0.09003804760933337,0.02044731527712429,0.055167204301202824,True,True,True,False,False,False
134,7Networks_RH_SomMot_19,0.08114877343177795,0.03613969594395409,0.06295705797254211,0.10182921397499739,0.017139673549617228,0.0557377055866204,True,True,True,False,False,False
135,7Networks_RH_DorsAttn_Post_1,0.05170801095664501,0.0991799874852101,0.03983627427886757,0.06333974100545876,0.07429941545964942,0.12752277999598946,True,True,True,False,False,False
136,7Networks_RH_DorsAttn_Post_2,0.09193249729772408,0.07330557959438819,0.0763236298536261,0.10785931314652165,0.04851543680253801,0.09769799275090917,True,True,True,False,False,False
137,7Networks_RH_DorsAttn_Post_3,0.060779869452946715,0.03035903252182632,0.046923494181181816,0.07480606246325704,0.006982341685781851,0.05703100449585084,True,True,True,False,False,False
138,7Networks_RH_DorsAttn_Post_4,0.0675363266426656,0.06416376850878198,0.048477471366317734,0.08755100964982476,0.03177036073757336,0.09908851214632804,True,True,True,False,False,False
139,7Networks_RH_DorsAttn_Post_5,0.076283593248162,0.06349396493492855,0.06066072031648623,0.09309846534290248,0.03419398746918887,0.09988748913811933,True,True,True,False,False,False
140,7Networks_RH_DorsAttn_Post_6,0.11311432015564707,0.02718353241087041,0.08712450511132677,0.1419275315788885,0.0034512025823156974,0.05220226673894406,True,True,True,False,False,False
141,7Networks_RH_DorsAttn_Post_7,0.08730820938944817,0.12551146186888218,0.0659388431503127,0.10838241831968642,0.08822940228662142,0.1652533082653665,True,True,True,False,False,False
142,7Networks_RH_DorsAttn_Post_8,0.126791356338395,0.0833225679428627,0.103885333167596,0.14891777323145006,0.05873017324742654,0.10835971185588278,True,True,True,False,False,False
143,7Networks_RH_DorsAttn_Post_9,0.12519181643923125,0.010576740579886569,0.10482739020759861,0.14731638597117527,-0.017020264328716117,0.04231627604329131,True,False,False,True,False,False
144,7Networks_RH_DorsAttn_Post_10,0.1075932706395785,0.01816512242011312,0.09061139120927288,0.12543389918282627,0.0009219271835819308,0.03654142827338849,True,True,True,False,False,False
145,7Networks_RH_DorsAttn_FEF_1,0.07406785763386223,0.04991936921659443,0.0599227244551811,0.08831187743538368,0.0283889801073302,0.07601324390723471,True,True,True,False,False,False
