ROI_ID,ROI_Name,Clean_Name,Mean_Value,t_stat,p_value,Significant,LOOV_Mean,LOOV_Std,Bootstrap_Mean,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Y_Coordinate,Anatomical_Division
b'17Networks_LH_VisCent_ExStr_4',Wang_b'17Networks_LH_VisCent_ExStr_4',b'17Networks_LH_VisCent_ExStr_4',0.17768925517545292,5.936351199360408,4.287917078111508e-09,True,0.17768925517545295,0.001041481493056678,0.17768925517545292,0.10827071741231833,0.2034678952610465,-87,Occipital
b'17Networks_LH_VisCent_ExStr_3',Wang_b'17Networks_LH_VisCent_ExStr_3',b'17Networks_LH_VisCent_ExStr_3',-0.07264646929105457,-4.943168663162992,9.384630198074344e-07,True,-0.0726464692910546,0.0005222115728108765,-0.07264646929105457,-0.09282775332794405,-0.05352044747327082,-87,Occipital
b'17Networks_LH_VisCent_ExStr_2',Wang_b'17Networks_LH_VisCent_ExStr_2',b'17Networks_LH_VisCent_ExStr_2',1.9695515862173345,33.8643778259617,3.0797993597564e-154,True,1.9695515862173345,0.0021041542811215132,1.9695515862173345,1.8510238318236407,2.0680601375713303,-87,Occipital
b'17Networks_LH_VisCent_Striate_1',Wang_b'17Networks_LH_VisCent_Striate_1',b'17Networks_LH_VisCent_Striate_1',-1.7480178206922716,-33.41717409095243,4.765175013671428e-156,True,-1.7480178206922716,0.0018113113536289372,-1.7480178206922716,-1.8057287673085194,-1.6694207088715574,-87,Occipital
b'17Networks_LH_VisPeri_ExStrInf_2',Wang_b'17Networks_LH_VisPeri_ExStrInf_2',b'17Networks_LH_VisPeri_ExStrInf_2',-1.103993414163416,-22.272639074233975,1.6543273762230393e-77,True,-1.103993414163416,0.0021820764006411837,-1.103993414163416,-1.1901410270661494,-1.0449467602953315,-87,Occipital
b'17Networks_RH_VisCent_ExStr_5',Wang_b'17Networks_RH_VisCent_ExStr_5',b'17Networks_RH_VisCent_ExStr_5',-3.255428568406117,-65.05752144793824,0.0,True,-3.255428568406117,0.0014463173019368981,-3.255428568406117,-3.335190515187988,-3.187135089909215,-83,Occipital
b'17Networks_RH_DorsAttnA_ParOcc_1',Wang_b'17Networks_RH_DorsAttnA_ParOcc_1',b'17Networks_RH_DorsAttnA_ParOcc_1',0.6254914245260446,12.091930461177531,1.8506625268907916e-31,True,0.6254914245260446,0.0016583236667684624,0.6254914245260446,0.5572366177480561,0.6989377527182689,-83,Occipital
b'17Networks_RH_DorsAttnA_TempOcc_1',Wang_b'17Networks_RH_DorsAttnA_TempOcc_1',b'17Networks_RH_DorsAttnA_TempOcc_1',5.575622439543603,98.1844378000107,0.0,True,5.575622439543603,0.001642732112530593,5.575622439543603,5.500485967475668,5.620245898848077,-83,Occipital
b'17Networks_RH_VisPeri_ExStrSup_3',Wang_b'17Networks_RH_VisPeri_ExStrSup_3',b'17Networks_RH_VisPeri_ExStrSup_3',-1.3269280615683476,-21.550790460230143,1.0033181099707848e-71,True,-1.3269280615683476,0.002870815341750273,-1.3269280615683476,-1.4271847495878207,-1.301480271114253,-83,Occipital
b'17Networks_RH_VisPeri_ExStrSup_2',Wang_b'17Networks_RH_VisPeri_ExStrSup_2',b'17Networks_RH_VisPeri_ExStrSup_2',-5.099897006803586,-120.62004966718516,0.0,True,-5.099897006803586,0.0016190106860154213,-5.099897006803586,-5.127428264851283,-5.049721350779945,-83,Occipital
b'17Networks_RH_VisPeri_ExStrInf_2',Wang_b'17Networks_RH_VisPeri_ExStrInf_2',b'17Networks_RH_VisPeri_ExStrInf_2',-0.04153670749158011,-1.781473742967106,0.07564216085800646,False,-0.04153670749158011,0.0012024270011158846,-0.04153670749158011,-0.06409910485627002,-0.008734804605278527,-83,Occipital
b'17Networks_RH_VisPeri_StriCal_1',Wang_b'17Networks_RH_VisPeri_StriCal_1',b'17Networks_RH_VisPeri_StriCal_1',-4.716168660370609,-96.27374843733388,0.0,True,-4.716168660370609,0.0017792904333678622,-4.716168660370609,-4.830407075287689,-4.678837883233189,-83,Occipital
b'17Networks_RH_VisCent_ExStr_1',Wang_b'17Networks_RH_VisCent_ExStr_1',b'17Networks_RH_VisCent_ExStr_1',4.711649198663241,88.88709813278086,0.0,True,4.711649198663241,0.001477559390547537,4.711649198663241,4.651870343262954,4.757727481662148,-83,Occipital
