ROI_ID,ROI_Name,pIPS_Connectivity,LO_Connectivity,Difference,Abs_Difference,CI_Lower,CI_Upper,LOO_Reliability,Bootstrap_Significant,LOO_Significant,Combined_Significant,Direction,Condition,Analysis_Type
146,7Networks_RH_DorsAttn_FEF_2,0.1394829555000696,0.09843123313556942,0.041051722364500165,0.041051722364500165,0.021947255626501936,0.05923472412525572,0.9444444444444444,True,True,True,pIPS > LO,tools,fc
147,7Networks_RH_DorsAttn_PrCv_1,0.0950820414452917,0.09007788149433003,0.005004159950961665,0.005004159950961665,-0.010295417611228505,0.02069288980629708,0.4444444444444444,False,False,False,pIPS > LO,tools,fc
148,7Networks_RH_SalVentAttn_TempOccPar_1,0.1434951118297047,0.1003183419816196,0.043176769848085106,0.043176769848085106,0.02760529066824044,0.05812313804377077,0.8888888888888888,True,True,True,pIPS > LO,tools,fc
149,7Networks_RH_SalVentAttn_TempOccPar_2,0.13671699807875687,0.1168132261890504,0.019903771889706462,0.019903771889706462,0.008491891001661629,0.031436285565400277,0.7222222222222222,True,False,False,pIPS > LO,tools,fc
150,7Networks_RH_SalVentAttn_TempOccPar_3,0.11829724721610546,0.08820706802523798,0.030090179190867483,0.030090179190867483,0.016242421035551364,0.0436257044163843,0.7777777777777778,True,True,True,pIPS > LO,tools,fc
151,7Networks_RH_SalVentAttn_PrC_1,0.13524109145833385,0.13427759633244327,0.0009634951258905844,0.0009634951258905844,-0.020597313500022398,0.021660810721287893,0.1111111111111111,False,False,False,pIPS > LO,tools,fc
152,7Networks_RH_SalVentAttn_FrOperIns_1,0.03761247670950575,0.025993273593485355,0.011619203116020396,0.011619203116020396,0.004092162142236095,0.01910471465057021,0.7777777777777778,True,True,True,pIPS > LO,tools,fc
153,7Networks_RH_SalVentAttn_FrOperIns_2,0.06952655967324972,0.047460492260547146,0.022066067412702575,0.022066067412702575,0.011059042253246948,0.03366058277380135,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
154,7Networks_RH_SalVentAttn_FrOperIns_3,0.08225173410028219,0.07813082093424681,0.004120913166035384,0.004120913166035384,-0.00844734898192756,0.016463365631514338,0.5555555555555556,False,False,False,pIPS > LO,tools,fc
155,7Networks_RH_SalVentAttn_FrOperIns_4,0.07640922824955648,0.052406750412450895,0.024002477837105587,0.024002477837105587,0.010950810281145903,0.036787035206281064,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
156,7Networks_RH_SalVentAttn_Med_1,0.10373259046011502,0.0803988236002624,0.02333376685985261,0.02333376685985261,0.012120784460825637,0.0330616492842738,0.8333333333333334,True,True,True,pIPS > LO,tools,fc
157,7Networks_RH_SalVentAttn_Med_2,0.15580763978262743,0.08964569338907798,0.06616194639354946,0.06616194639354946,0.04856395181268455,0.08364332930133159,1.0,True,True,True,pIPS > LO,tools,fc
158,7Networks_RH_SalVentAttn_Med_3,0.1308398333688577,0.1139116378294097,0.016928195539448007,0.016928195539448007,-0.0011042609138207332,0.0322103576734662,0.7777777777777778,False,True,False,pIPS > LO,tools,fc
