left_ventral_visual_cortex,left_dorsal_visual_cortex,left_LO,left_PFS,left_pIPS,left_aIPS,left_V1,left_hemi,right_ventral_visual_cortex,right_dorsal_visual_cortex,right_LO,right_PFS,right_pIPS,right_aIPS,right_V1,right_hemi
17594.423652437,14691.173171175851,1617.8622525864178,2443.9530656602647,2335.752027193705,1583.621441172229,24605.345594618055,96488.93743896484,9758.07288953993,13878.489990234375,920.0920218759113,972.2305216259426,2383.345867209964,2502.8102156321206,19051.399862501356,71741.50841606988
16631.93956290351,18380.16683708297,1691.0869032144547,1746.0946168899536,1978.5199304819107,1886.8306464817788,33122.88986545139,75978.05619303386,7697.4502360026045,13569.214653862848,791.6192007594639,641.8213864432441,2081.103495173984,1993.7800402111477,16062.626981947156,67369.40617201064
16887.807170232136,15641.848554929098,1318.0571432444785,2246.034956932068,2226.039144264327,1827.1421568724845,29080.187689887152,90468.79452175564,11215.306403266059,13233.357598198785,832.2957563135359,1126.1716458002727,2715.9833436542085,1722.1823496288723,17951.154704623754,81561.02042982314
13831.257162729898,16580.1554438538,1508.3202042712105,2342.636685371399,2005.8116191029549,1830.6729717916912,28375.974772135418,77061.1332329644,10620.30042860243,12889.328504774305,815.7755114369922,960.9685441123115,1930.0208621554905,1122.379538324144,17231.62187025282,68715.02357652452
15898.278307384915,17867.110644049113,1085.7949221862686,2621.8889988793267,2061.9424959222474,1648.6761015719837,30149.52951388889,73354.00967746311,11073.738403320312,13198.681735568576,916.0238771968418,950.7849031024509,2246.578872097863,2074.8528966903687,19575.048312717016,78099.28602430556
14897.232924355401,15885.914995961719,1251.6778096755345,2505.2440117730034,2508.7382165061103,2018.1767639054192,27873.078233506945,81597.05918375652,9740.48489718967,11860.23863389757,958.7697902255588,801.2757816314697,1940.05163441764,1951.669267018636,16890.72597079807,68432.7464328342
14582.10279867384,16660.161506679324,1621.3771182497342,1951.8140772713555,2529.2870886921883,2531.8416451613107,29708.10031467014,89120.37866210938,11394.557556152344,12474.86481391059,856.579009824329,743.6291344960531,2854.489280382792,1892.474612765842,16311.183041042752,72381.64011298286
16452.142443762885,18745.143256293402,1611.1557465990384,2288.8124980926514,2130.394353595045,1779.0056002802319,26929.746473524305,80525.15129258897,11491.213595920139,13232.680725097656,577.9198263088862,632.9822879367405,2467.0133816930984,1324.8300975163777,13071.674469841852,76969.23589409722
14088.185533947415,21319.778043137656,935.7975978387726,2684.7183947033354,1346.5699094997512,2479.509920438131,27191.122124565973,84016.89431423611,13460.640597873264,14292.966186523438,1014.4336978329552,985.4108621809218,2269.1882948875427,2574.5765728420683,16652.538656446668,59044.77628919813
16023.385240978665,18777.42069498698,1192.2192457583214,2207.30747212304,2200.270711733235,1490.3614683416154,28870.734320746527,75514.07766384548,8503.40530734592,13206.342305501303,1381.76204723782,571.4159030914307,1945.1193984349568,1504.0937717225816,15191.234091864691,62386.073845757375
18111.92227024502,18944.102004183664,1566.1515656908352,1769.3136313756306,2160.214622159799,1250.9457939134704,27942.43665907118,74958.53266059028,11628.666320800781,11440.799011230469,713.261211766137,814.7125038570828,2421.9772448009917,2185.201442506578,17731.245158725316,64914.40750461155
18676.327149709065,21309.797878689234,1437.160396569305,2041.5052020814683,1970.5645438101556,2182.154201216168,26933.66712782118,83977.51041666667,10336.741855197482,12379.504069010416,799.9981441630257,985.8374194039238,1844.237935225169,1992.3688371446397,18337.482330322266,78473.62817721897
14535.442369884915,16427.23770568106,1606.7060355742772,1506.3852730857002,2552.950930065579,1465.7527589466836,24818.01388888889,76366.6080593533,10575.497904459635,11101.176547580295,1228.6206160651313,628.7892141342163,2318.6650003857085,2230.3201527065703,17692.892131381566,69789.14605034722
15330.81784523858,18265.540866427953,1060.451532430119,1918.0784781773884,1990.0397288269467,1791.4540323813756,27252.21324327257,72727.66979980469,11859.930962456598,13538.247863769531,1635.3983476426865,688.6535572475857,1474.0463594330681,1905.6231327056885,14396.659207661947,77694.74708387587
17033.94366031223,17353.9228533109,1982.7476682662964,2245.306584464179,2845.868504060639,1199.2297290894721,30947.97292751736,80205.80815972222,11014.395480685764,12796.543280707465,1506.8937428924773,938.0024143854777,2214.4362904760574,1345.0399735768635,16826.03835805257,63895.94718763563
17084.84333144294,16813.150861183803,1630.9927796589004,2014.4319708082412,2073.005876945125,2278.014331811004,28838.867485894098,75198.19345431858,10686.48619249132,10069.948398166232,948.0281049940321,801.5447645187378,2767.640399561988,1161.607306904263,17938.182522243922,73547.49251302083
19038.953017764623,16872.88988076316,1347.8852958281834,2034.5955798890855,3218.881117251184,1840.197000251876,30040.405653211805,77325.63248697917,9413.800387912326,12027.492519802518,816.2857211165958,924.0873886744181,1458.3215849134658,2045.1625532574124,16625.58037821452,55693.69585503472
14652.28877957662,18836.189739704132,1045.2238651182915,2502.4885063171387,2384.451092362404,2494.8864925305047,22944.575927734375,93799.73253038194,8694.877882215711,14615.009195963541,918.0743399063746,930.0681205325657,1995.2081629435222,1644.3491875330608,19640.891927083332,79661.763671875
17270.605727089776,19985.561870177586,1707.1288188232315,2520.7083401150176,1319.6126448313396,2223.7636644641557,28575.4853515625,84800.66269938152,10793.784966362848,11838.93219672309,1098.4724184009765,531.8448288175795,2154.5777282714844,1247.854063351949,17136.432101779516,66028.11176215278
19337.6140821245,14981.42193865776,1330.3563791910808,2520.7095726860894,1653.373937971062,1536.0886891086896,27776.468994140625,76805.71782090928,10311.83119032118,8876.225945366754,1060.4332586924236,788.8862463633219,1991.9986384179856,1428.0984591378106,17735.87124549018,66293.92100694444
16838.84935230679,19898.207682291668,953.4683314032025,1584.6849549611409,2139.247273001406,593.6535218424267,25390.764241536457,81272.38729519314,8786.778815375434,14184.066684299045,1328.2212742037243,1129.949137793647,2384.4445543289185,2040.6365609698826,18366.49701690674,62318.66765679253
20418.700196584065,15867.266932328543,1760.994625515408,1867.4852769639756,1842.1343499753211,2823.518173635006,27018.906412760418,88749.57150607639,10712.843390570746,13623.063347710504,477.93257155683307,542.0007602903578,2805.2299135526023,1476.6195819642808,19314.651897006566,72042.80670166016
13871.720825831095,13773.715665207968,1650.5443735453819,1787.9116606182522,2476.2338988847205,2365.807763053311,24262.620415581598,67801.58070203994,8515.83119032118,13690.955057779947,1752.334694200092,782.852005428738,2419.51034116745,1960.5016355514526,16777.868748135035,72773.47440592448
14571.578451792398,20755.716812186773,1179.2599126961495,2084.261128531562,2016.2752361098926,1452.3372501333554,22859.727783203125,80879.2319132487,10380.115878634982,10136.357482910156,1125.1493604448106,1014.6261882781982,1665.3357869784038,1422.7196906407673,17183.45141940647,76755.33559502495
18892.775907304553,17606.107070975835,1379.7071172926162,1748.9058867560493,2656.8238932291665,2328.743623495102,28752.48353407118,68476.37573242188,10632.767652723523,12006.165398491754,1146.809354437722,774.9138088226318,2968.1609774695503,1671.927182621426,17735.18387942844,65617.5771484375
16694.10312292311,16570.662401861613,1378.312520729171,2147.2935135099624,1886.026177406311,1165.3462728394402,30313.387858072918,91459.09449598525,9913.35250515408,12056.61478000217,1088.2850957843993,953.3908520804512,2599.8788929515413,1820.9364438586765,16812.86572435167,60902.91865030924
15532.05908457438,14511.575237751007,1826.8058323992623,2465.7589077419707,2351.326460374726,2024.8833328882854,29301.723090277777,88055.66373697917,11603.436916775174,11076.587531195746,1628.2490832010906,1184.7262177997166,2310.3275195757546,1600.6056821611191,16640.22578938802,67111.40547349717
15543.034168031481,19672.305882824792,1457.5122135215336,2069.3620840708413,2261.098468104998,1186.4270012312465,32949.142415364586,75220.39163547092,9448.703206380209,11952.01207139757,1915.6581990321476,1251.5331820382012,1866.598641925388,2308.0439088609482,17774.83016289605,73508.38952297634
15806.836182912191,16333.172256522708,1425.0716166297595,2754.3551047643027,2296.9812755187354,1467.655196706454,32339.677897135418,74439.37362331814,10703.775112575955,10803.452853732639,1098.7566007110809,956.314456515842,2175.558798313141,1887.5272048314412,19062.800064934625,50419.863125271266
16574.935316933526,19544.7519548734,1084.6961055596669,2113.6828797658286,3425.9982637829253,2064.4268895983696,26121.092719184027,71097.62070719402,11031.638746473523,13282.855543348523,1273.246933552954,713.4814020792643,2330.6002757284377,2102.8013716803657,15231.107359992133,76160.09182739258
16996.064373016357,17060.803883102206,1067.6534982522328,2083.9667305416533,2315.2302381793656,1727.5622237059806,25991.683973524305,77562.25762939453,9482.00233968099,13033.178148057727,1165.303897301356,852.296856880188,1870.6951027446323,2152.6626279619004,17082.977851867676,79413.33075968425
17510.936631944445,17049.484843810398,1350.9866174658139,2402.3103051715425,2141.708068576124,2192.219117641449,32980.987277560766,73450.40709092881,8411.128302680121,12783.117655436197,1326.8499228292042,726.1646685070461,2670.209405210283,1742.9886447058784,16890.69205813938,65365.847547743055
18511.931532118055,20229.555605649948,1571.1490729252498,2119.155919180976,1986.091801603635,1544.4002832836575,24037.132297092016,82314.12890625,10069.026516384549,13180.659362792969,832.229067073928,470.85664229922827,2192.1797761917114,1729.8485924402873,21571.455202738445,61021.41860283745
19326.76443142361,16765.810936053593,1627.0955429408286,2089.896136601766,1932.7331512040562,1481.6212417019738,24191.546902126734,77792.79090711806,11437.077623155383,8712.55374484592,987.4002436267006,589.5479389826456,2444.4904274410674,1724.4015519883897,13652.338366190592,68232.22760009766
15692.221518198648,15581.860320276684,1207.881415605545,1928.4453987545437,2504.199190119902,2202.955940392282,22226.489339192707,80627.65364583333,9772.162400987414,14590.081000434027,830.0914029810164,621.5956321292454,1884.4845145013596,1592.8400473064846,16573.535550435383,68694.61938815647
16745.835179222955,17828.489279031754,1532.1150801579158,2024.0352119869656,1768.4686889449756,1593.9762901994918,23950.516764322918,80691.38400607639,8546.833136664496,10645.890157063803,1211.4369290007485,664.073530515035,2422.6538791126677,2882.0930506388345,20957.637221442328,59317.37479654948
19105.233698103162,18855.067791461945,1357.6499751740032,1884.0334802203708,2380.38227439589,1528.2223299211926,23064.190483940973,82549.14507378472,9346.849982367621,14933.299513075086,1352.7014583349228,872.2476760016548,2709.4964006741843,1922.611815770467,18984.54101647271,50925.52098592123
16726.487090216742,19163.07965940899,1107.3542385697365,2383.208021375868,1814.2756754358609,1228.865623401271,23272.280653211805,71406.26127115886,9768.791246202258,15330.568067762586,1611.0530163844426,757.385543399387,3132.9378498925103,2173.680883301629,16910.149972703723,74175.29286024306
18059.373929129706,17483.558378484515,1592.6873756315972,1950.7528032726711,1873.1898847818375,1541.6070157024596,26892.213758680555,84439.7262234158,11471.050048828125,12507.007263183594,878.306946237882,556.0221745173136,2368.7535518540276,1527.5209561453926,16682.834527757434,62685.73500908745
18920.899782180786,16044.852851019965,1203.2152519557212,1711.9285886552598,2337.2705589731536,1219.3053834173415,26354.918701171875,79990.00308566623,8980.332851833768,11533.328355577258,1833.3896579080158,1274.002375072903,2379.9971831109788,1656.6479980680679,16885.04709201389,57229.807973225914
18873.352607515124,18005.678278658124,1455.7165929277737,2245.2474881278144,1913.1268085506226,1137.3559120164978,29819.742648654516,80143.98355441623,8654.419637044271,12507.239671495227,513.2119046052297,957.4912378523085,2662.231130970849,2035.8861569298638,15179.496435377332,66348.6359117296
14069.818089379205,16499.053955078125,1337.442390402158,1772.3763740327622,2008.8183324601914,2116.6433484355607,24293.28160264757,66305.9121907552,10364.078470865885,11987.21243625217,975.4809079435137,750.9647949006823,2244.4381039407517,1396.2111518647935,19040.29275173611,70862.10810343425
15924.311931610107,17583.081091218526,1547.105898393525,1840.4900806215073,2118.922401004367,1149.1134303543304,28423.937038845484,87383.16144476997,10218.755967881945,12984.794270833334,948.2668936782413,855.2615719901191,2693.7467592557273,1484.0631886588203,17157.211548699273,64935.41027832031
18262.319311353895,16982.926929977206,1113.94632505046,2737.946886592441,1916.6058714787166,1410.2423459622596,26785.128851996527,78557.65082465278,8731.034172905816,12223.211642795139,1020.8917212353813,1131.424439324273,2429.481126520369,1929.1299999025132,14707.057524787055,68350.2783033583
14954.209542380439,15031.750916401545,1191.7074708938599,2653.433385743035,2517.4079947604073,1897.3099173903465,26282.927327473957,81347.30137125652,11779.592820909289,13002.705193413629,1139.9650360478295,783.5047114690145,2192.4016569985283,2289.872992515564,19518.778849283855,69183.8316277398
16507.77019649082,15860.194670862622,1493.2247290743721,2368.0402127371894,1918.4942161374622,1503.6771482494141,25050.09347873264,89500.24325900608,11164.615003797742,11813.615871853299,910.4778882530001,664.3381643295288,2404.2301363945007,1120.0913767284817,18873.25747511122,87002.3927476671
14783.461481306287,18322.422322591145,1274.3476972911094,2227.715571085612,2254.8478478127054,1639.8392428689533,26883.780300564234,75143.87135823567,11432.45999484592,13957.655476888021,1291.193940281868,620.9906336466471,2220.27743546168,1765.6489950815837,16355.174899631076,59834.10205756294
15786.495445251465,21610.437914556926,1349.6468412544991,2069.7133287853667,1987.5028440091346,900.243133187294,29732.095187717016,78374.39245605469,11745.76416015625,13068.919874403211,1019.2045729027855,1070.2404448191326,2309.2201137542725,2302.520756509569,18571.95976003011,68876.30460951064
17399.495633867053,20011.5343501038,1575.447286605835,2602.631416214837,1925.2640976839596,1420.6561632023918,26177.516764322918,82982.80482991536,12243.272671169705,11834.462517632379,1149.5664511256748,749.0584984885322,1976.2874489360386,1566.186694463094,19057.737264845106,65547.20600721572
15252.997478485107,19126.86286078559,1405.8061080442535,2297.9779457516142,1963.26856344276,2359.8126578397223,26475.558620876734,81976.76182725694,9949.418240017361,12139.117336697049,720.6194321711858,498.6580221388075,2331.2442388534546,1946.769486003452,15580.572010464139,61614.24796888563
14988.059137556287,18784.090454101562,1025.7061203784413,1999.9081690046523,1841.2360458175342,1751.96309586366,26949.71896701389,76394.4928249783,10130.287102593316,12017.046603732639,911.8500040637123,830.6595702701145,2309.9676072332595,1287.3480625152588,17448.10343594021,53988.03392876519
18733.974732081097,17864.577624903784,1326.2145540383126,1870.600494702657,1855.678650074535,2027.4718310303158,24219.231553819445,89216.54047309028,11013.50690375434,12783.643493652344,836.5165704886118,813.610005484687,1999.0095976723564,1293.6064478556316,17962.01542154948,52344.54341634115
19389.770266215008,15783.744779851702,1405.6491496827866,2406.453707271152,2657.7590264876685,2238.2661436928643,22491.105984157984,66335.33358425564,6633.61669921875,12601.985900878906,963.6325130462646,1372.8904265297783,2196.1363333066306,2074.784638722738,21678.796767340766,58664.62723117405
18604.86169497172,17198.137954764898,1155.2355332507027,1796.2117169698079,2025.677012807793,2078.0333872371248,26630.941867404516,71727.9547390408,9830.229234483508,12460.454494900174,867.461247060034,1005.0527163611519,1865.3485169410706,2037.9880868064033,16439.02748023139,56816.5616929796
14582.481597688464,19302.42428337203,1130.362602406078,2659.9708801905313,2645.8327486051453,2258.4139723976455,23021.29749891493,78762.45566813152,13110.88121202257,13204.329711914062,1127.4108318752712,570.3942764070299,2275.912105030484,2215.819776746962,18502.304295857746,67374.59109836155
15620.39473660787,16519.091176456874,1472.9334649311172,2313.814895417955,2186.6170849932564,2021.0812336471345,24903.831949869793,79461.9000515408,10650.493462456598,14630.997097439236,1320.8739423486923,648.8365805943807,2688.2240930133394,2432.658993297153,15375.438058641223,71973.98980034722
16957.24152353075,16537.417203293906,1626.8503060804474,2400.200675646464,2730.1457975639237,2299.1793008512923,30152.43421766493,81358.49933539497,7542.180508083768,12444.311882866754,769.6335565778944,725.3830571704441,2736.511373096042,2254.546080271403,23207.58044518365,60315.71409776476
18355.183011160956,19339.608677360746,1539.9625493089359,2062.734183735318,1860.594347026613,1765.4622620344162,30587.812445746527,74399.02759467231,10313.217129177518,14396.746236165365,659.140256245931,1132.4347393247817,2626.9896554417082,2019.9004674487644,15799.34439002143,55732.59723578559
19356.732246187,16883.584325207605,1566.4841507077217,2528.8709688186646,1757.745123187701,2062.132304708163,25870.182020399305,67712.78813340928,11898.985073513455,10421.947808159723,1032.2822590668995,863.178025563558,1837.7487112681072,1269.323341263665,18055.002483791774,56667.794813368055
14409.643487506442,15828.236269712448,1223.143176244365,2377.6481481128267,2166.613457216157,1874.5823782549965,26981.496826171875,88759.39896647136,11409.126471625434,12564.591030544705,993.3459977176454,546.1787097718981,2161.218072944217,1557.106226073371,17691.922676934137,81371.65183173286
13382.17549832662,17059.932442612117,1359.890917804506,1807.0488179524739,1556.3364553054173,992.2671831912464,30481.998697916668,76300.7643568251,13664.750603569879,12337.48040093316,1337.2147822909885,676.4521697362264,2809.3229547606575,2306.634727795919,16563.867690192328,64551.762044270836
16933.528662575616,19468.237597174113,1517.4378955231773,2303.2009369532266,2156.6465293897522,1280.7854172653622,22952.529758029516,71839.61852349175,10622.318488226996,13279.636325412326,1249.1584355433781,975.473113907708,2390.324703587426,1880.8426218032837,19654.35876634386,58534.4689195421
17992.881551742554,16505.344139178593,1290.2302191323704,2412.2901475694443,1898.1031322744157,1800.6699049340355,25144.4326171875,74896.87731255425,9919.877258300781,11957.90781656901,1224.66697092851,860.8515619701809,2486.584945784675,1315.9153225156997,19261.22937350803,73450.73476155598
17063.729303571912,18476.521499686773,1230.3822221358616,2221.3479510413276,2720.8130532635582,1627.5597871608204,25181.759168836805,85894.09828016494,9368.62782796224,13959.908738878039,576.2706652879715,802.3459490670098,2867.524714946747,2113.908116552565,21798.70570203993,71570.55088975694
13515.275256262885,18119.527949942483,1288.4435318443511,2328.6841445498994,1970.1112387975056,1252.109560403559,28885.326226128473,94067.61686197917,9509.366712782117,12832.89166937934,624.3494714895884,541.6078352398342,1831.9329481124878,1228.2017492718167,16728.67849561903,64947.87785169813
14441.175850974189,16064.691956440607,1204.3650571637684,2053.4673828548857,2408.406480756071,2130.8983723256324,30277.995279947918,78364.70103624131,9112.298129611545,12642.659444173178,795.6874423689312,771.2766447067261,1905.4313962194656,1601.6948596106636,17125.574248419867,58760.55119832357
17063.656779607136,18809.322347005207,1526.3226427104737,1553.3470759921604,2223.5901661780144,2181.7395944197974,22451.529296875,73206.82296413845,10408.088351779514,12706.823411729602,633.2847915225559,755.341059896681,2290.443643146091,2369.0385354359946,17396.09452565511,74553.38431464302
14446.90797445509,16840.514873107273,1522.4464322858387,2530.178331904941,2495.5143773820664,2982.0231568217278,28376.769151475695,85130.36007351345,12076.256496853299,12723.555711534289,947.6611836089028,829.966257625156,1916.0475168757969,1447.958692126804,17560.891075134277,86168.85918850369
18485.85955195957,15882.56759566731,1489.5717585484188,2238.7621670828926,1876.4806576834785,2415.8626726998223,25103.896592881945,79588.52709960938,10367.733161078559,13311.854349772135,1049.82083788183,1086.093286620246,2056.1264644728767,1467.9370803833008,17257.17789798313,67676.7202996148
12933.409059524536,14748.049895471997,1270.6421795222495,1889.1269546084934,2607.0183364020454,1906.295758512285,31327.80726453993,82955.28139241536,11376.825466579861,13316.931871202258,1133.1478980117374,629.5409619013468,2435.1834365526834,2394.9836792416045,21840.56566111247,66395.16564263238
16798.27239502801,13807.598256535,1472.6223557392757,2548.788475672404,1934.2957128352589,1498.595851500829,25484.803873697918,85122.43743896484,11012.697319878473,13156.016425238715,1161.705374624994,588.3834992514717,2144.381774849362,1614.402480337355,20462.681805928547,54908.24454074436
16576.76806640625,14487.498693757587,1445.8901966147953,2649.2076246473525,2369.3075705634224,2062.050146341324,30172.954155815973,83859.59520806206,8777.043273925781,14343.839443630643,876.652961730957,707.3831317689684,3118.0263934135437,2117.952444076538,15820.23208618164,82666.28763495552
16488.79360686408,15777.828506522708,1011.0461847782135,1793.016807238261,1908.1056836247444,1434.3665195306141,22840.985649956598,80323.32552083333,10650.612013075086,13952.147365993924,982.9059526787864,639.6356290181478,2010.7711479928757,1917.0526217354668,20364.727445814344,69466.83911471897
21039.100573009913,22487.350370672015,1311.5749667419327,2007.7632613711887,1168.8229519989754,1592.1560948756005,30943.872856987848,74650.1555718316,10363.593519422742,12762.103142632379,983.8052870564991,1131.0168181525337,1905.4547265370686,842.4849410586887,17451.586603800457,73635.97304280598
15451.224881913928,18871.15817009078,1373.7967840101983,1869.0659580230713,2018.5674218734105,1014.5447357098261,29089.39040798611,89140.49490017361,10975.964301215277,10831.393683539496,1138.9746996694141,735.3400521808201,2276.0783723195395,1809.1629979875352,18693.29683770074,64509.08860270182
18927.736396577624,16112.000970655017,1364.664303633902,2370.7935873667398,2857.0509722828865,1997.5000756515396,27760.66140407986,71236.44534640842,12611.145867241754,13246.28414577908,1088.7117033402126,751.7124520407783,2167.8934552934434,1818.7410633299087,17122.908732096355,64395.45937093099
18854.396918402777,16372.78277850151,1785.6157749626373,2633.6409018834433,1684.2534942891862,1572.6518202490277,29938.039849175348,75548.44833713108,11481.008185492621,10131.885979546441,1301.2774673832787,629.7826901541816,2043.811784002516,1880.2226580513848,15319.558842129178,76602.26354641384
13763.554254743787,17190.66885386573,1220.3069537083309,1762.3679163191055,2711.615383360121,1719.9436211519771,25938.204752604168,80425.15738254123,13825.500745985242,13521.455125596789,702.4964883062574,1213.9859577814739,2818.4062734180025,1980.1089911990696,14381.927479214139,68062.31913248698
15387.19664171007,17996.094449387656,1311.1649874912368,2412.509288258023,2507.9163487156234,1307.943321539296,27614.674858940973,78859.1615532769,11240.601081000434,13170.680704752604,667.8912073903614,612.1750058068169,2550.7769646114775,1138.5706468158298,18453.27617899577,61665.40004814995
14000.532430648804,17492.471049865086,1268.8480832775433,2463.1158854166665,2270.7133179770576,1701.7286608020465,23623.467881944445,86840.67430962456,9865.320631239148,9984.462029351129,854.808972120285,442.96543333265515,2240.215980635749,2205.8360104031035,16620.695624457465,74621.3021138509
17274.52166133457,15549.105995310678,1195.881148258845,2506.453213903639,1605.2461064259212,1291.6592270665699,26201.466389973957,84882.9037407769,12762.54355875651,10805.754713270398,1121.3316304948594,937.0234324137369,2480.9746589130827,1510.8124143812393,18626.688668145074,76575.25675794814
18312.168932384913,19254.800498167675,1700.3524953325589,2183.2351428137886,2297.5360989901756,1715.1047601964738,27329.909695095484,77546.8356458876,11572.823825412326,12941.483303493924,882.2942451238632,593.2357769012451,3004.112809393141,2603.4468981424966,17486.735380384656,64113.829752604164
15277.636368645562,18599.179809570312,1895.2172232336468,1838.3440152274238,2210.140903135141,1464.4170766539044,29780.475558810766,79563.98496500652,12016.021280924479,12524.412353515625,831.9130528767904,833.9932313495212,1752.8476070298088,2469.19086488088,19561.013279385035,70310.78117201064
18154.490534040662,17148.953270037968,986.4478897783491,1771.7272395028008,2387.32632465495,2202.8068298432563,32230.35435655382,79847.96070692275,11917.653537326389,13394.803738064236,895.2692127227783,786.9805926216973,2044.27882666058,2458.9009759691025,19424.10681237115,68830.74610731337
16819.32526503669,18913.655555857553,1236.3855791754193,1948.2122410668267,2439.9347209334373,1248.229699148072,25818.84450954861,84112.8857421875,11182.283915201822,12363.918646918402,929.9814713133705,992.6209060880873,2725.0136898358664,1313.8451835844253,17480.783448961047,65290.1696879069
16907.78932211134,17125.01942449146,1245.6924277411567,2540.1588515175713,1909.7907640271717,1816.9889455901252,21843.701280381945,66675.06574164497,12098.94664171007,11187.370286729602,1439.7548773023818,778.2654410468208,1956.5386234389412,2402.219346894158,15950.277127583822,69127.82747395833
13055.755768881903,16081.419704861111,1311.571718454361,2143.8906366560195,2079.7935676574707,1977.977358142535,30177.221354166668,82460.1275906033,10494.832634819879,11570.294121636285,959.6027586989933,648.0149720509847,2133.116152604421,2079.217273818122,17894.659573872883,72668.86583794488
15074.100290086535,17597.010329378976,1735.964344057772,2312.2704000473022,2368.06778494517,2546.821932156881,32257.946478949652,79152.29197862413,7637.253757052951,11783.289015028211,687.9524115191566,1014.6200199127197,2550.1149716907075,2275.608529726664,21125.165568033855,75767.35444471572
22009.030246310766,19505.084732108648,1072.4510911239518,1576.6167372597588,2730.6780336168076,1783.6117880476845,24269.616319444445,69446.50502522786,11958.898905436197,13082.049858940973,986.7124302519692,848.4290639029609,2506.240146530999,2051.40220451355,16537.605618794758,72146.87315538194
15703.663792504205,17304.731908215417,1146.000468949477,1704.0190594991047,1385.7920674681664,1174.2506126827664,34142.96378580729,89020.2373046875,12829.015048556857,13179.699178059896,627.1214935249752,723.688311152988,2890.4592518806458,1692.6332732306587,14735.209814283582,71079.70658026802
16222.339559555054,18373.966195927725,1874.3138915167915,1733.7818303638035,1636.1210403707291,1825.0990649859111,26692.951822916668,73250.53861490886,10637.870836046008,13727.851704915365,1038.8151134914822,462.2864252726237,2232.726932896508,2251.0174112319946,14328.74365488688,65397.118008083766
17299.31004693773,15692.027246395746,1520.7178978323936,2331.26121351454,1828.323884162638,1862.7704582744175,31186.86732313368,75269.224609375,11528.660420735678,12701.287957085504,951.0661095513237,743.6955643759834,2298.802247365316,1798.1320033603245,18447.236519707574,55842.07739596897
16141.422268973456,15840.87854944335,1449.2947652935982,1908.569506963094,3041.6525303324065,2046.389567481147,26525.244439019098,81195.56406656902,9824.175699869791,14460.34654405382,860.0465169217852,1065.158238199022,1957.948205947876,1658.198178185357,16725.258058336047,61420.02681477865
14924.772882037692,16496.0134642654,1458.9545315636528,1960.1629043155247,2090.299582057529,2115.9866748783325,25505.645697699652,67403.59116617839,9213.030212402344,11136.919806586371,1141.0204946729873,755.6707162857056,1457.0043777359856,1750.2813319100273,17369.676938374836,73997.04878065322
18168.64767795139,19896.270896991093,1366.9341621730064,1812.4720599916245,2017.7439142465591,1734.0182085964416,25794.993625217016,78764.70484754775,10173.935451931424,13404.393303765191,704.2584468788571,850.1311469607883,1850.8382904264663,2176.348994149102,17512.25363667806,70979.96230061848
14092.328140470716,15355.567254834705,1416.313396765126,1803.7983854081895,1677.6234035094578,1837.5908726188873,26806.3115234375,91868.80299886067,10504.74403889974,12785.260850694445,693.6919425063663,880.0227745903862,2493.79703701867,1949.165183491177,16395.049792819555,54355.28069051107
17373.09509340922,21421.181126965417,1366.4611992239952,1919.1224643919204,2878.6713508632447,1882.5874935719703,27834.122585720484,81891.7469007704,9291.225389268664,12781.500210232205,944.6840775145424,1214.6915526919895,2178.943498028649,2829.8018452326455,17853.5525487264,69049.26760864258
15779.876736111111,17134.038264009687,1153.4035742680232,2143.512456787957,2002.1911470227772,2174.7247213323913,28067.982503255207,87108.54414876302,9070.70172797309,10686.614318847656,852.115301211675,574.0076035393608,2109.7562969525657,1507.8687833150227,19077.449194166395,57390.48221842448
15285.313179439969,17522.693368779288,1186.8135752810372,2185.5166640811494,1514.3484907812542,1685.6658944355117,27775.404622395832,74530.87887912327,9407.376946343316,11552.638061523438,1140.062646097607,904.8994798660278,2732.4174619780647,2788.7354718314277,17830.70670657688,68383.67388916016
14295.345081753201,15474.278389877743,1126.836834722095,2023.0544879701401,2572.954436832004,1889.3753943509525,29197.924886067707,70473.31915283203,9763.264065212674,11238.171746148004,804.7708823680878,621.5338733461168,1838.9069938129849,1462.8482019636367,17455.006930881078,70760.00762600369
16790.973783916896,15789.041660759183,954.5306962596046,2406.016050338745,1995.8526329464382,1565.188279496299,30297.718858506945,69003.55038113064,11555.00973171658,10810.655768500434,1143.4955240223144,648.5569241841634,2172.1800814734565,2419.436152564155,18588.153700934516,59697.374084472656
16641.886420355902,19892.15508529875,1159.6566143300797,2195.5001175138686,2322.547456489669,1679.8470203147995,21277.211127387152,90748.0895046658,8114.461778428819,14878.653537326389,736.6089784171846,734.1185587777031,2134.1965583695305,1923.5548347897,18247.144409179688,76459.55316840278
16886.572932137384,15665.220117489496,1818.4638415773709,2012.0224801169502,2064.2434398465684,1022.1531583865484,32418.28054470486,84888.97047254775,10253.36363389757,13285.867696126303,1088.4561287297142,1143.7915544509888,2681.9810473124185,1865.8229427337646,22949.763727823894,75510.12470499675
15288.319297154745,18462.919421778784,1504.7908412019412,1768.2035145229763,2609.7070458730063,1389.344005935722,26593.753336588543,75677.06888834636,10303.245795355902,13051.95940483941,941.034340540568,1255.7135140101116,2318.430980152554,2598.779410786099,20745.73464626736,67858.90277777778
