subject,seed_roi,seed_hemisphere,target_roi,target_hemisphere,task,analysis,mean_activation
sub-spaceloc2015,PFS,left,aIPS,left,ToolLoc,ppi,-0.0038019685029472123
sub-spaceloc2015,PFS,left,aIPS,right,ToolLoc,ppi,-0.013782567554153502
sub-spaceloc2015,PFS,right,pIPS,left,ToolLoc,ppi,0.001065086871416757
sub-spaceloc2015,PFS,right,pIPS,right,ToolLoc,ppi,-0.011473326023604551
sub-spaceloc2015,PFS,right,LO,left,ToolLoc,ppi,0.001065086871416757
sub-spaceloc2015,PFS,right,LO,right,ToolLoc,ppi,-0.011473326023604551
sub-spaceloc2015,PFS,right,PFS,left,ToolLoc,ppi,0.001065086871416757
sub-spaceloc2015,PFS,right,PFS,right,ToolLoc,ppi,-0.011473326023604551
sub-spaceloc2015,PFS,right,aIPS,left,ToolLoc,ppi,0.001065086871416757
sub-spaceloc2015,PFS,right,aIPS,right,ToolLoc,ppi,-0.011473326023604551
sub-spaceloc2015,aIPS,left,pIPS,left,ToolLoc,ppi,-0.012530933689366633
sub-spaceloc2015,aIPS,left,pIPS,right,ToolLoc,ppi,-0.0212393911025519
sub-spaceloc2015,aIPS,left,LO,left,ToolLoc,ppi,-0.012530933689366633
sub-spaceloc2015,aIPS,left,LO,right,ToolLoc,ppi,-0.0212393911025519
sub-spaceloc2015,aIPS,left,PFS,left,ToolLoc,ppi,-0.012530933689366633
sub-spaceloc2015,aIPS,left,PFS,right,ToolLoc,ppi,-0.0212393911025519
sub-spaceloc2015,aIPS,left,aIPS,left,ToolLoc,ppi,-0.012530933689366633
sub-spaceloc2015,aIPS,left,aIPS,right,ToolLoc,ppi,-0.0212393911025519
sub-spaceloc2015,aIPS,right,pIPS,left,ToolLoc,ppi,-0.007338378344792788
sub-spaceloc2015,aIPS,right,pIPS,right,ToolLoc,ppi,-0.015229051375705427
sub-spaceloc2015,aIPS,right,LO,left,ToolLoc,ppi,-0.007338378344792788
sub-spaceloc2015,aIPS,right,LO,right,ToolLoc,ppi,-0.015229051375705427
sub-spaceloc2015,aIPS,right,PFS,left,ToolLoc,ppi,-0.007338378344792788
sub-spaceloc2015,aIPS,right,PFS,right,ToolLoc,ppi,-0.015229051375705427
sub-spaceloc2015,aIPS,right,aIPS,left,ToolLoc,ppi,-0.007338378344792788
sub-spaceloc2015,aIPS,right,aIPS,right,ToolLoc,ppi,-0.015229051375705427
sub-spaceloc2016,pIPS,left,pIPS,left,ToolLoc,ppi,-0.008710503682200594
sub-spaceloc2016,pIPS,left,pIPS,right,ToolLoc,ppi,-0.002893721490722414
sub-spaceloc2016,pIPS,left,LO,left,ToolLoc,ppi,-0.008710503682200594
sub-spaceloc2016,pIPS,left,LO,right,ToolLoc,ppi,-0.002893721490722414
sub-spaceloc2016,pIPS,left,PFS,left,ToolLoc,ppi,-0.008710503682200594
sub-spaceloc2016,pIPS,left,PFS,right,ToolLoc,ppi,-0.002893721490722414
sub-spaceloc2016,pIPS,left,aIPS,left,ToolLoc,ppi,-0.008710503682200594
sub-spaceloc2016,pIPS,left,aIPS,right,ToolLoc,ppi,-0.002893721490722414
sub-spaceloc2016,pIPS,right,pIPS,left,ToolLoc,ppi,-0.004071885434424748
sub-spaceloc2016,pIPS,right,pIPS,right,ToolLoc,ppi,-0.008949253581483168
sub-spaceloc2016,pIPS,right,LO,left,ToolLoc,ppi,-0.004071885434424748
sub-spaceloc2016,pIPS,right,LO,right,ToolLoc,ppi,-0.008949253581483168
sub-spaceloc2016,pIPS,right,PFS,left,ToolLoc,ppi,-0.004071885434424748
sub-spaceloc2016,pIPS,right,PFS,right,ToolLoc,ppi,-0.008949253581483168
sub-spaceloc2016,pIPS,right,aIPS,left,ToolLoc,ppi,-0.004071885434424748
sub-spaceloc2016,pIPS,right,aIPS,right,ToolLoc,ppi,-0.008949253581483168
sub-spaceloc2016,LO,left,pIPS,left,ToolLoc,ppi,-0.01679915038607361
sub-spaceloc2016,LO,left,pIPS,right,ToolLoc,ppi,0.0020344932579056288
sub-spaceloc2016,LO,left,LO,left,ToolLoc,ppi,-0.01679915038607361
sub-spaceloc2016,LO,left,LO,right,ToolLoc,ppi,0.0020344932579056288
sub-spaceloc2016,LO,left,PFS,left,ToolLoc,ppi,-0.01679915038607361
sub-spaceloc2016,LO,left,PFS,right,ToolLoc,ppi,0.0020344932579056288
sub-spaceloc2016,LO,left,aIPS,left,ToolLoc,ppi,-0.01679915038607361
sub-spaceloc2016,LO,left,aIPS,right,ToolLoc,ppi,0.0020344932579056288
sub-spaceloc2016,LO,right,pIPS,left,ToolLoc,ppi,-0.005697945536731072
sub-spaceloc2016,LO,right,pIPS,right,ToolLoc,ppi,-0.001549535823483185
sub-spaceloc2016,LO,right,LO,left,ToolLoc,ppi,-0.005697945536731072
sub-spaceloc2016,LO,right,LO,right,ToolLoc,ppi,-0.001549535823483185
sub-spaceloc2016,LO,right,PFS,left,ToolLoc,ppi,-0.005697945536731072
sub-spaceloc2016,LO,right,PFS,right,ToolLoc,ppi,-0.001549535823483185
sub-spaceloc2016,LO,right,aIPS,left,ToolLoc,ppi,-0.005697945536731072
sub-spaceloc2016,LO,right,aIPS,right,ToolLoc,ppi,-0.001549535823483185
sub-spaceloc2016,PFS,left,pIPS,left,ToolLoc,ppi,0.0026825849911671995
sub-spaceloc2016,PFS,left,pIPS,right,ToolLoc,ppi,0.001004672155514444
sub-spaceloc2016,PFS,left,LO,left,ToolLoc,ppi,0.0026825849911671995
sub-spaceloc2016,PFS,left,LO,right,ToolLoc,ppi,0.001004672155514444
sub-spaceloc2016,PFS,left,PFS,left,ToolLoc,ppi,0.0026825849911671995
sub-spaceloc2016,PFS,left,PFS,right,ToolLoc,ppi,0.001004672155514444
sub-spaceloc2016,PFS,left,aIPS,left,ToolLoc,ppi,0.0026825849911671995
sub-spaceloc2016,PFS,left,aIPS,right,ToolLoc,ppi,0.001004672155514444
sub-spaceloc2016,PFS,right,pIPS,left,ToolLoc,ppi,0.0034822445994515355
sub-spaceloc2016,PFS,right,pIPS,right,ToolLoc,ppi,-0.0024639522916087035
sub-spaceloc2016,PFS,right,LO,left,ToolLoc,ppi,0.0034822445994515355
sub-spaceloc2016,PFS,right,LO,right,ToolLoc,ppi,-0.0024639522916087035
sub-spaceloc2016,PFS,right,PFS,left,ToolLoc,ppi,0.0034822445994515355
sub-spaceloc2016,PFS,right,PFS,right,ToolLoc,ppi,-0.0024639522916087035
sub-spaceloc2016,PFS,right,aIPS,left,ToolLoc,ppi,0.0034822445994515355
sub-spaceloc2016,PFS,right,aIPS,right,ToolLoc,ppi,-0.0024639522916087035
sub-spaceloc2016,aIPS,left,pIPS,left,ToolLoc,ppi,0.017991533618283654
sub-spaceloc2016,aIPS,left,pIPS,right,ToolLoc,ppi,0.008929188450565562
sub-spaceloc2016,aIPS,left,LO,left,ToolLoc,ppi,0.017991533618283654
sub-spaceloc2016,aIPS,left,LO,right,ToolLoc,ppi,0.008929188450565562
sub-spaceloc2016,aIPS,left,PFS,left,ToolLoc,ppi,0.017991533618283654
sub-spaceloc2016,aIPS,left,PFS,right,ToolLoc,ppi,0.008929188450565562
sub-spaceloc2016,aIPS,left,aIPS,left,ToolLoc,ppi,0.017991533618283654
sub-spaceloc2016,aIPS,left,aIPS,right,ToolLoc,ppi,0.008929188450565562
sub-spaceloc2016,aIPS,right,pIPS,left,ToolLoc,ppi,-0.0045747054188614794
sub-spaceloc2016,aIPS,right,pIPS,right,ToolLoc,ppi,-0.0032247069958147817
sub-spaceloc2016,aIPS,right,LO,left,ToolLoc,ppi,-0.0045747054188614794
sub-spaceloc2016,aIPS,right,LO,right,ToolLoc,ppi,-0.0032247069958147817
sub-spaceloc2016,aIPS,right,PFS,left,ToolLoc,ppi,-0.0045747054188614794
sub-spaceloc2016,aIPS,right,PFS,right,ToolLoc,ppi,-0.0032247069958147817
sub-spaceloc2016,aIPS,right,aIPS,left,ToolLoc,ppi,-0.0045747054188614794
sub-spaceloc2016,aIPS,right,aIPS,right,ToolLoc,ppi,-0.0032247069958147817
sub-spaceloc2017,pIPS,left,pIPS,left,ToolLoc,ppi,0.01772160569772772
sub-spaceloc2017,pIPS,left,pIPS,right,ToolLoc,ppi,0.02942130243330187
sub-spaceloc2017,pIPS,left,LO,left,ToolLoc,ppi,0.01772160569772772
sub-spaceloc2017,pIPS,left,LO,right,ToolLoc,ppi,0.02942130243330187
sub-spaceloc2017,pIPS,left,PFS,left,ToolLoc,ppi,0.01772160569772772
sub-spaceloc2017,pIPS,left,PFS,right,ToolLoc,ppi,0.02942130243330187
sub-spaceloc2017,pIPS,left,aIPS,left,ToolLoc,ppi,0.01772160569772772
sub-spaceloc2017,pIPS,left,aIPS,right,ToolLoc,ppi,0.02942130243330187
sub-spaceloc2017,pIPS,right,pIPS,left,ToolLoc,ppi,0.004021254230579159
sub-spaceloc2017,pIPS,right,pIPS,right,ToolLoc,ppi,0.0022733693495120117
sub-spaceloc2017,pIPS,right,LO,left,ToolLoc,ppi,0.004021254230579159
sub-spaceloc2017,pIPS,right,LO,right,ToolLoc,ppi,0.0022733693495120117
sub-spaceloc2017,pIPS,right,PFS,left,ToolLoc,ppi,0.004021254230579159
sub-spaceloc2017,pIPS,right,PFS,right,ToolLoc,ppi,0.0022733693495120117
sub-spaceloc2017,pIPS,right,aIPS,left,ToolLoc,ppi,0.004021254230579159
sub-spaceloc2017,pIPS,right,aIPS,right,ToolLoc,ppi,0.0022733693495120117
sub-spaceloc2017,LO,left,pIPS,left,ToolLoc,ppi,-0.00998872484023307
sub-spaceloc2017,LO,left,pIPS,right,ToolLoc,ppi,0.02497587431906269
sub-spaceloc2017,LO,left,LO,left,ToolLoc,ppi,-0.00998872484023307
sub-spaceloc2017,LO,left,LO,right,ToolLoc,ppi,0.02497587431906269
sub-spaceloc2017,LO,left,PFS,left,ToolLoc,ppi,-0.00998872484023307
sub-spaceloc2017,LO,left,PFS,right,ToolLoc,ppi,0.02497587431906269
sub-spaceloc2017,LO,left,aIPS,left,ToolLoc,ppi,-0.00998872484023307
sub-spaceloc2017,LO,left,aIPS,right,ToolLoc,ppi,0.02497587431906269
sub-spaceloc2017,LO,right,pIPS,left,ToolLoc,ppi,-0.011345299790519405
sub-spaceloc2017,LO,right,pIPS,right,ToolLoc,ppi,0.01483438058706841
sub-spaceloc2017,LO,right,LO,left,ToolLoc,ppi,-0.011345299790519405
sub-spaceloc2017,LO,right,LO,right,ToolLoc,ppi,0.01483438058706841
sub-spaceloc2017,LO,right,PFS,left,ToolLoc,ppi,-0.011345299790519405
sub-spaceloc2017,LO,right,PFS,right,ToolLoc,ppi,0.01483438058706841
sub-spaceloc2017,LO,right,aIPS,left,ToolLoc,ppi,-0.011345299790519405
sub-spaceloc2017,LO,right,aIPS,right,ToolLoc,ppi,0.01483438058706841
sub-spaceloc2017,PFS,left,pIPS,left,ToolLoc,ppi,-0.0008696593869379805
sub-spaceloc2017,PFS,left,pIPS,right,ToolLoc,ppi,-0.013590464419261976
sub-spaceloc2017,PFS,left,LO,left,ToolLoc,ppi,-0.0008696593869379805
sub-spaceloc2017,PFS,left,LO,right,ToolLoc,ppi,-0.013590464419261976
sub-spaceloc2017,PFS,left,PFS,left,ToolLoc,ppi,-0.0008696593869379805
sub-spaceloc2017,PFS,left,PFS,right,ToolLoc,ppi,-0.013590464419261976
sub-spaceloc2017,PFS,left,aIPS,left,ToolLoc,ppi,-0.0008696593869379805
sub-spaceloc2017,PFS,left,aIPS,right,ToolLoc,ppi,-0.013590464419261976
sub-spaceloc2017,PFS,right,pIPS,left,ToolLoc,ppi,-0.003042309183553828
sub-spaceloc2017,PFS,right,pIPS,right,ToolLoc,ppi,-0.01346039554654536
sub-spaceloc2017,PFS,right,LO,left,ToolLoc,ppi,-0.003042309183553828
sub-spaceloc2017,PFS,right,LO,right,ToolLoc,ppi,-0.01346039554654536
sub-spaceloc2017,PFS,right,PFS,left,ToolLoc,ppi,-0.003042309183553828
sub-spaceloc2017,PFS,right,PFS,right,ToolLoc,ppi,-0.01346039554654536
sub-spaceloc2017,PFS,right,aIPS,left,ToolLoc,ppi,-0.003042309183553828
sub-spaceloc2017,PFS,right,aIPS,right,ToolLoc,ppi,-0.01346039554654536
sub-spaceloc2017,aIPS,left,pIPS,left,ToolLoc,ppi,0.007800134248634237
sub-spaceloc2017,aIPS,left,pIPS,right,ToolLoc,ppi,-0.026739364924463282
sub-spaceloc2017,aIPS,left,LO,left,ToolLoc,ppi,0.007800134248634237
sub-spaceloc2017,aIPS,left,LO,right,ToolLoc,ppi,-0.026739364924463282
sub-spaceloc2017,aIPS,left,PFS,left,ToolLoc,ppi,0.007800134248634237
sub-spaceloc2017,aIPS,left,PFS,right,ToolLoc,ppi,-0.026739364924463282
sub-spaceloc2017,aIPS,left,aIPS,left,ToolLoc,ppi,0.007800134248634237
sub-spaceloc2017,aIPS,left,aIPS,right,ToolLoc,ppi,-0.026739364924463282
sub-spaceloc2017,aIPS,right,pIPS,left,ToolLoc,ppi,0.0035658179536149966
sub-spaceloc2017,aIPS,right,pIPS,right,ToolLoc,ppi,-0.005922074428687258
sub-spaceloc2017,aIPS,right,LO,left,ToolLoc,ppi,0.0035658179536149966
sub-spaceloc2017,aIPS,right,LO,right,ToolLoc,ppi,-0.005922074428687258
sub-spaceloc2017,aIPS,right,PFS,left,ToolLoc,ppi,0.0035658179536149966
sub-spaceloc2017,aIPS,right,PFS,right,ToolLoc,ppi,-0.005922074428687258
sub-spaceloc2017,aIPS,right,aIPS,left,ToolLoc,ppi,0.0035658179536149966
sub-spaceloc2017,aIPS,right,aIPS,right,ToolLoc,ppi,-0.005922074428687258
sub-spaceloc2018,pIPS,left,pIPS,left,ToolLoc,ppi,0.022524521849118174
sub-spaceloc2018,pIPS,left,pIPS,right,ToolLoc,ppi,0.08199238334992179
sub-spaceloc2018,pIPS,left,LO,left,ToolLoc,ppi,0.022524521849118174
sub-spaceloc2018,pIPS,left,LO,right,ToolLoc,ppi,0.08199238334992179
sub-spaceloc2018,pIPS,left,PFS,left,ToolLoc,ppi,0.022524521849118174
sub-spaceloc2018,pIPS,left,PFS,right,ToolLoc,ppi,0.08199238334992179
sub-spaceloc2018,pIPS,left,aIPS,left,ToolLoc,ppi,0.022524521849118174
sub-spaceloc2018,pIPS,left,aIPS,right,ToolLoc,ppi,0.08199238334992179
sub-spaceloc2018,pIPS,right,pIPS,left,ToolLoc,ppi,0.002171793812379727
sub-spaceloc2018,pIPS,right,pIPS,right,ToolLoc,ppi,0.00829689907484797
sub-spaceloc2018,pIPS,right,LO,left,ToolLoc,ppi,0.002171793812379727
sub-spaceloc2018,pIPS,right,LO,right,ToolLoc,ppi,0.00829689907484797
sub-spaceloc2018,pIPS,right,PFS,left,ToolLoc,ppi,0.002171793812379727
sub-spaceloc2018,pIPS,right,PFS,right,ToolLoc,ppi,0.00829689907484797
sub-spaceloc2018,pIPS,right,aIPS,left,ToolLoc,ppi,0.002171793812379727
sub-spaceloc2018,pIPS,right,aIPS,right,ToolLoc,ppi,0.00829689907484797
sub-spaceloc2018,LO,left,pIPS,left,ToolLoc,ppi,-0.004021756011960015
sub-spaceloc2018,LO,left,pIPS,right,ToolLoc,ppi,-0.008808102793667045
sub-spaceloc2018,LO,left,LO,left,ToolLoc,ppi,-0.004021756011960015
sub-spaceloc2018,LO,left,LO,right,ToolLoc,ppi,-0.008808102793667045
sub-spaceloc2018,LO,left,PFS,left,ToolLoc,ppi,-0.004021756011960015
sub-spaceloc2018,LO,left,PFS,right,ToolLoc,ppi,-0.008808102793667045
sub-spaceloc2018,LO,left,aIPS,left,ToolLoc,ppi,-0.004021756011960015
sub-spaceloc2018,LO,left,aIPS,right,ToolLoc,ppi,-0.008808102793667045
sub-spaceloc2018,LO,right,pIPS,left,ToolLoc,ppi,-0.0034953766889086915
sub-spaceloc2018,LO,right,pIPS,right,ToolLoc,ppi,-0.006508264123499229
sub-spaceloc2018,LO,right,LO,left,ToolLoc,ppi,-0.0034953766889086915
sub-spaceloc2018,LO,right,LO,right,ToolLoc,ppi,-0.006508264123499229
sub-spaceloc2018,LO,right,PFS,left,ToolLoc,ppi,-0.0034953766889086915
sub-spaceloc2018,LO,right,PFS,right,ToolLoc,ppi,-0.006508264123499229
sub-spaceloc2018,LO,right,aIPS,left,ToolLoc,ppi,-0.0034953766889086915
sub-spaceloc2018,LO,right,aIPS,right,ToolLoc,ppi,-0.006508264123499229
sub-spaceloc2018,PFS,left,pIPS,left,ToolLoc,ppi,-0.008671605307816728
sub-spaceloc2018,PFS,left,pIPS,right,ToolLoc,ppi,-0.005664892209990119
sub-spaceloc2018,PFS,left,LO,left,ToolLoc,ppi,-0.008671605307816728
sub-spaceloc2018,PFS,left,LO,right,ToolLoc,ppi,-0.005664892209990119
sub-spaceloc2018,PFS,left,PFS,left,ToolLoc,ppi,-0.008671605307816728
sub-spaceloc2018,PFS,left,PFS,right,ToolLoc,ppi,-0.005664892209990119
sub-spaceloc2018,PFS,left,aIPS,left,ToolLoc,ppi,-0.008671605307816728
sub-spaceloc2018,PFS,left,aIPS,right,ToolLoc,ppi,-0.005664892209990119
sub-spaceloc2018,PFS,right,pIPS,left,ToolLoc,ppi,-0.008252753954626055
sub-spaceloc2018,PFS,right,pIPS,right,ToolLoc,ppi,-0.005213800829634155
sub-spaceloc2018,PFS,right,LO,left,ToolLoc,ppi,-0.008252753954626055
sub-spaceloc2018,PFS,right,LO,right,ToolLoc,ppi,-0.005213800829634155
sub-spaceloc2018,PFS,right,PFS,left,ToolLoc,ppi,-0.008252753954626055
sub-spaceloc2018,PFS,right,PFS,right,ToolLoc,ppi,-0.005213800829634155
sub-spaceloc2018,PFS,right,aIPS,left,ToolLoc,ppi,-0.008252753954626055
sub-spaceloc2018,PFS,right,aIPS,right,ToolLoc,ppi,-0.005213800829634155
sub-spaceloc2018,aIPS,left,pIPS,left,ToolLoc,ppi,-0.013147317166781958
sub-spaceloc2018,aIPS,left,pIPS,right,ToolLoc,ppi,-0.030853597581755883
sub-spaceloc2018,aIPS,left,LO,left,ToolLoc,ppi,-0.013147317166781958
sub-spaceloc2018,aIPS,left,LO,right,ToolLoc,ppi,-0.030853597581755883
sub-spaceloc2018,aIPS,left,PFS,left,ToolLoc,ppi,-0.013147317166781958
sub-spaceloc2018,aIPS,left,PFS,right,ToolLoc,ppi,-0.030853597581755883
sub-spaceloc2018,aIPS,left,aIPS,left,ToolLoc,ppi,-0.013147317166781958
sub-spaceloc2018,aIPS,left,aIPS,right,ToolLoc,ppi,-0.030853597581755883
sub-spaceloc2018,aIPS,right,pIPS,left,ToolLoc,ppi,-0.02629946620703393
sub-spaceloc2018,aIPS,right,pIPS,right,ToolLoc,ppi,-0.02586104914321211
sub-spaceloc2018,aIPS,right,LO,left,ToolLoc,ppi,-0.02629946620703393
sub-spaceloc2018,aIPS,right,LO,right,ToolLoc,ppi,-0.02586104914321211
sub-spaceloc2018,aIPS,right,PFS,left,ToolLoc,ppi,-0.02629946620703393
sub-spaceloc2018,aIPS,right,PFS,right,ToolLoc,ppi,-0.02586104914321211
sub-spaceloc2018,aIPS,right,aIPS,left,ToolLoc,ppi,-0.02629946620703393
sub-spaceloc2018,aIPS,right,aIPS,right,ToolLoc,ppi,-0.02586104914321211
